ChannelTitle,Title,Published_date,Views,Likes,Comments
alex analyst,complete data analyst roadmap analyst builder become data analyst faster,2024-07-25,39277,1171,143
alex analyst,data analyst q live ama,2020-11-28,4861,131,18
freecodecamp org,operating systems course beginners,2024-08-06,226024,9511,455
freecodecamp org,get developer job even economy full course,2024-01-18,2763984,22018,723
freecodecamp org,python tensorflow machine learning neural network text classification tutorial,2022-06-15,299262,8324,228
freecodecamp org,flutter firebase course build full stack instagram clone,2022-01-12,582670,13023,604
freecodecamp org,pixel effects javascript html canvas tutorial,2021-03-23,214148,8035,214
freecodecamp org,dreadhalls unity tutorial cs intro game development,2019-02-11,14216,240,6
freecodecamp org,neural networks javascript full course using brain js,2019-01-07,128722,2906,85
freecodecamp org,top contributors party dublin freecodecamp org,2018-09-22,3652,97,4
freecodecamp org,react materialui navigation menus p live coding jesse,2018-01-17,6385,47,3
freecodecamp org,full stack flutter firebase riverpod build youtube clone,2024-06-03,44907,1500,70
freecodecamp org,harvard cs introduction programming python full university course,2023-05-01,5067914,148690,2700
freecodecamp org,chatgpt course use openai api code projects,2023-04-19,832874,23489,527
freecodecamp org,common coding interview problems solved,2022-01-11,579444,16210,360
freecodecamp org,learn ruby rails full course,2020-11-09,847179,14279,962
freecodecamp org,statistics full university course data science basics,2019-06-12,3048271,67975,1073
freecodecamp org,adding material design side nav net part p live coding jesse,2017-09-15,1731,18,0
freecodecamp org,sql tutorial beginners technical interview questions solved,2023-05-09,295795,7484,142
freecodecamp org,sql database app windows gui project tutorial,2023-03-16,124267,2824,59
freecodecamp org,advanced opengl tutorial skeletal animations assimp,2022-03-14,114138,2535,95
freecodecamp org,linux essentials ethical hackers full infosec course,2021-09-14,477936,15997,324
freecodecamp org,react scrollspy component part p live coding jesse,2018-04-24,1882,22,1
freecodecamp org,software engineers disagree everything talk haseeb qureshi,2018-03-20,10075,170,14
freecodecamp org,react project day live coding jesse,2017-07-28,3090,47,1
freecodecamp org,last minute updates live coding jesse,2017-05-25,2176,35,0
freecodecamp org,javascript lingo regular expressions,2015-08-23,16903,190,7
blue brown,wallis product pi proved geometrically,2018-04-20,821142,21479,1048
freecodecamp org,spotify developer emma bostian talks coding hiring devs european work culture podcast,2024-08-30,34818,880,93
freecodecamp org,multithreading beginners,2024-07-15,75773,2824,147
freecodecamp org,openai assistants api course beginners,2024-01-22,377891,5324,217
freecodecamp org,black box machine learning course learn without libraries,2023-04-17,1709153,12788,573
freecodecamp org,learn typescript full tutorial,2022-11-10,1064816,27050,849
freecodecamp org,git professionals tutorial tools concepts mastering version control git,2021-09-30,1681326,40442,484
freecodecamp org,find longest substring guessing game python basics sam,2020-07-28,36214,810,27
freecodecamp org,php programming language tutorial full course,2018-06-20,3918258,69258,2886
freecodecamp org,build chat application like slack react javascript tutorial,2018-06-05,39507,745,44
freecodecamp org,sso web apis,2018-05-28,76640,724,21
freecodecamp org,common scrum events,2018-02-22,20395,264,7
freecodecamp org,react wordpress api live search live coding jesse,2017-06-07,3248,56,4
freecodecamp org,day amazon developer dave jeffers,2017-05-12,130163,1171,102
blue brown,colliding blocks act like beam light compute pi,2019-02-03,1251769,41754,1582
alex analyst,storage aws aws essentials,2024-08-27,3026,97,9
freecodecamp org,rahul pandey quit year faang developer job build startup podcast,2024-08-16,35191,781,114
freecodecamp org,algorithms python full course beginners,2022-09-22,273858,8574,181
freecodecamp org,react native web setup part p live coding jesse,2019-03-01,14936,257,17
freecodecamp org,live react coding part p live coding jesse,2018-08-30,3985,88,9
freecodecamp org,amazon alexa skill development live stream day,2018-07-11,2309,41,0
freecodecamp org,accessing db microsoft sql operations studio p live coding jesse,2017-12-06,3452,33,3
freecodecamp org,invest approach product backlog items,2017-07-25,18031,200,2
freecodecamp org,javascript lingo finding indexing data arrays,2015-08-23,16668,156,2
alex analyst,job title alternatives data analysts,2022-02-15,26289,1017,95
freecodecamp org,machine learning javascript ml js,2024-08-14,34706,1422,36
freecodecamp org,code squid game javascript game using three js tutorial beginners,2021-11-09,358458,10169,258
freecodecamp org,flutter app firebase authentication firestore tutorial crypto wallet,2020-10-19,115291,2904,137
freecodecamp org,live coding project create hour tracking app using vue js part gwen faraday,2020-07-31,30628,540,35
freecodecamp org,make fight game unity full tutorial,2018-12-31,94931,1531,92
freecodecamp org,hacking web performance,2018-11-27,13191,360,8
freecodecamp org,sexy registration form css tutorial day css days,2018-09-14,36600,668,27
freecodecamp org,editing react components part p live coding jesse,2018-06-08,1207,25,1
freecodecamp org,handling form data uploads react p live coding jesse,2017-08-03,4418,39,2
freecodecamp org,web design development vs design,2016-03-27,3979,0,1
alex analyst,alex freberg ben rogojan livestream everything data analytics data engineering,2024-09-11,4930,179,6
